Date,Maximum Temprature (°C),Minimum Temprature (°C),Wind Speed (km/h),Wind Direction,Amount of Rain (mm),Humidity (%),Cloud Coverage (%),Pressure (mb)
2018-05-30,37,23,20,NNW,0.0,8,0,1007
2018-05-31,38,25,21,NNW,0.0,10,0,1006
2018-06-01,41,28,15,WNW,0.0,11,0,1005
2018-06-02,43,32,7,WSW,0.0,10,2,1004
2018-06-03,40,32,16,NNW,0.0,15,3,1004
2018-06-04,41,29,20,NNW,0.0,15,0,1004
2018-06-05,42,30,22,NNW,0.0,11,0,1005
2018-06-06,44,31,21,WNW,0.0,9,0,1005
2018-06-07,43,33,29,WNW,0.0,8,0,1004
2018-06-08,41,30,30,NNW,0.0,13,0,1002
2018-06-09,38,29,30,NNW,0.0,14,0,998
2018-06-10,38,27,21,NNW,0.0,14,0,999
2018-06-11,40,29,12,WNW,0.0,11,6,999
2018-06-12,41,32,13,WNW,0.0,9,7,997
2018-06-13,43,33,17,WNW,0.0,10,16,997
2018-06-14,39,30,23,NNW,0.0,15,18,1000
2018-06-15,37,27,28,NNW,0.0,17,0,1002
2018-06-16,39,26,19,NNW,0.0,10,0,1001
2018-06-17,40,27,23,NNW,0.0,9,2,999
2018-06-18,39,28,25,WNW,0.0,8,0,999
2018-06-19,42,29,18,WNW,0.0,7,0,1000
2018-06-20,42,31,16,SW,0.0,10,9,1003
2018-06-21,40,30,23,NNW,0.0,11,0,1004
2018-06-22,40,28,24,NNW,0.0,8,0,1003
2018-06-23,40,28,18,NNW,0.0,8,0,1002
2018-06-24,41,30,19,SW,0.0,8,4,1002
2018-06-25,40,29,30,NNW,0.0,8,0,1001
2018-06-26,40,27,24,W,0.0,8,0,999
2018-06-27,40,28,13,SSW,0.0,8,0,998
2018-06-28,40,29,8,SSW,0.0,7,0,999
2018-06-29,42,30,8,S,0.0,7,0,999
2018-06-30,42,30,12,NNW,0.0,8,0,999
2018-07-01,43,31,19,NW,0.0,8,0,999
2018-07-02,43,31,22,SW,0.0,7,0,997
2018-07-03,42,30,25,SW,0.0,9,0,996
2018-07-04,40,29,23,SW,0.0,11,0,996
2018-07-05,42,28,12,SW,0.0,10,0,997
2018-07-06,42,30,13,WNW,0.0,9,0,998
2018-07-07,42,30,10,SW,0.0,7,0,998
2018-07-08,43,31,12,NNW,0.0,6,0,998
2018-07-09,45,32,11,SSE,0.0,6,0,997
2018-07-10,44,33,17,E,0.0,6,0,997
2018-07-11,43,33,18,E,0.0,7,0,997
2018-07-12,44,33,13,WNW,0.0,11,0,995
2018-07-13,44,32,13,WNW,0.0,9,0,994
2018-07-14,43,32,7,W,0.0,9,0,994
2018-07-15,45,34,5,ESE,0.0,8,1,992
2018-07-16,45,35,13,NW,0.0,8,6,993
2018-07-17,45,33,10,WNW,0.0,9,0,993
2018-07-18,45,33,10,NW,0.0,9,0,994
2018-07-19,44,33,16,WNW,0.0,8,0,995
2018-07-20,45,33,9,WNW,0.0,7,1,993
2018-07-21,45,34,12,WNW,0.0,5,4,993
2018-07-22,45,33,10,NW,0.0,5,2,994
2018-07-23,46,34,8,SSW,0.0,6,3,993
2018-07-24,45,35,13,S,0.0,9,4,995
2018-07-25,45,33,17,NNW,0.0,9,2,996
2018-07-26,44,33,22,NNW,0.0,8,1,996
2018-07-27,41,29,22,NNW,0.0,9,0,996
2018-07-28,41,29,17,NNW,0.0,8,0,997
2018-07-29,41,28,17,NNW,0.0,7,0,998
2018-07-30,40,28,15,NNW,0.0,8,0,998
2018-07-31,41,29,17,WNW,0.0,8,0,998
2018-08-01,41,29,21,NW,0.0,7,0,998
2018-08-02,41,30,16,WNW,0.0,9,0,998
2018-08-03,42,30,17,NNW,0.0,10,0,999
2018-08-04,42,29,13,NW,0.0,8,0,999
2018-08-05,43,30,18,NNW,0.0,10,0,999
2018-08-06,44,31,17,SE,0.0,9,0,997
2018-08-07,42,32,18,SE,0.0,11,0,997
2018-08-08,42,31,16,NNW,0.0,14,0,997
2018-08-09,42,30,9,WNW,0.0,12,0,999
2018-08-10,42,32,17,NW,0.0,10,0,1001
2018-08-11,44,31,18,SSW,0.0,9,0,999
2018-08-12,41,31,34,NW,0.0,16,0,998
2018-08-13,41,27,18,NNW,0.0,12,0,997
2018-08-14,42,27,12,NNW,0.0,8,0,998
2018-08-15,42,29,12,WNW,0.0,8,0,999
2018-08-16,43,30,13,WNW,0.0,8,0,1000
2018-08-17,42,30,14,WNW,0.0,10,0,999
2018-08-18,42,31,15,W,0.0,9,0,998
2018-08-19,43,30,12,WNW,0.0,7,0,998
2018-08-20,45,30,16,SSW,0.0,8,0,1000
2018-08-21,40,28,23,NNW,0.0,17,0,1001
2018-08-22,39,27,22,NNW,0.0,13,0,1001
2018-08-23,39,25,18,NNW,0.0,10,0,1001
2018-08-24,39,26,23,NNW,0.0,8,0,1002
2018-08-25,38,26,23,NNW,0.0,8,0,1000
2018-08-26,36,26,23,NNW,0.0,10,0,1000
2018-08-27,37,25,16,NNW,0.0,9,0,1002
2018-08-28,40,24,12,NNW,0.0,7,0,1004
2018-08-29,40,27,19,NNW,0.0,9,0,1005
2018-08-30,38,26,20,NNW,0.0,8,0,1004
2018-08-31,37,24,16,NNW,0.0,9,0,1003
2018-09-01,35,23,18,NNW,0.0,9,0,1005
2018-09-02,35,22,16,NNW,0.0,11,0,1006
2018-09-03,34,22,15,NNW,0.0,12,0,1006
2018-09-04,33,21,13,NW,0.0,9,0,1008
2018-09-05,34,21,15,NW,0.0,9,0,1007
2018-09-06,35,21,15,NNW,0.0,8,0,1007
2018-09-07,36,22,9,NNW,0.0,7,0,1007
2018-09-08,39,24,6,NW,0.0,5,0,1006
2018-09-09,39,26,6,NW,0.0,4,0,1006
2018-09-10,41,27,12,NNW,0.0,5,0,1007
2018-09-11,41,27,12,W,0.0,7,0,1007
2018-09-12,42,28,14,SW,0.0,7,0,1006
2018-09-13,40,29,24,W,0.0,9,0,1007
2018-09-14,36,25,28,NNW,0.0,13,0,1008
2018-09-15,34,23,21,NNW,0.0,12,0,1008
2018-09-16,35,22,12,NNW,0.0,9,0,1008
2018-09-17,35,22,8,NNW,0.0,6,0,1007
2018-09-18,36,23,13,NNW,0.0,6,0,1007
2018-09-19,37,23,18,NNW,0.0,7,0,1008
2018-09-20,36,25,25,NNW,0.0,15,0,1009
2018-09-21,33,22,26,NW,0.0,20,0,1011
2018-09-22,31,20,17,NNW,0.0,19,0,1012
2018-09-23,32,21,17,NNW,0.0,16,0,1012
2018-09-24,35,22,16,NNW,0.0,10,0,1011
2018-09-25,35,22,12,NNW,0.3,11,4,1010
2018-09-26,32,23,14,NNW,0.7,16,0,1010
2018-09-27,33,22,19,NW,0.0,15,0,1010
2018-09-28,33,21,13,NNW,0.0,13,0,1011
2018-09-29,32,21,11,NNW,0.0,11,0,1013
2018-09-30,31,21,12,NW,0.0,11,0,1013
2018-10-01,33,20,15,NNW,0.0,12,0,1012
2018-10-02,33,21,12,NNW,0.0,12,0,1013
2018-10-03,31,19,16,NNW,0.0,12,1,1012
2018-10-04,32,22,17,NNW,0.0,14,3,1012
2018-10-05,31,21,9,NNW,0.0,15,0,1013
2018-10-06,33,23,12,WSW,0.0,14,5,1014
2018-10-07,28,19,20,NW,0.0,32,9,1017
2018-10-08,24,14,21,NW,0.0,28,1,1018
2018-10-09,25,12,14,NNW,0.0,11,0,1017
2018-10-10,25,13,14,NNW,0.0,12,0,1016
2018-10-11,26,15,13,NNW,0.0,15,0,1016
2018-10-12,28,16,12,NNW,0.0,11,0,1016
2018-10-13,28,18,18,NNW,0.0,14,5,1017
2018-10-14,26,15,16,NW,0.0,22,0,1017
2018-10-15,25,16,11,NNW,0.0,20,5,1017
2018-10-16,25,17,17,NNW,0.0,24,6,1018
2018-10-17,23,13,16,NW,0.0,27,1,1019
2018-10-18,22,12,13,NW,0.0,18,0,1017
2018-10-19,23,14,13,NW,0.0,17,0,1019
2018-10-20,24,13,5,NW,0.0,16,3,1019
2018-10-21,26,15,5,SE,0.0,13,24,1019
2018-10-22,29,18,4,ESE,0.0,16,4,1016
2018-10-23,29,20,7,SSW,0.0,18,11,1015
2018-10-24,29,20,6,SSE,0.0,19,3,1013
2018-10-25,30,21,8,ESE,0.0,18,3,1014
2018-10-26,30,21,9,ESE,0.0,18,1,1015
2018-10-27,31,21,11,ESE,0.0,19,22,1015
2018-10-28,30,20,9,SW,0.0,25,6,1018
2018-10-29,23,15,15,NNW,0.0,39,27,1020
2018-10-30,22,14,12,NW,1.3,47,34,1019
2018-10-31,21,13,13,NW,1.3,51,15,1021
2018-11-01,19,10,16,NW,0.0,36,2,1024
2018-11-02,19,9,20,NNW,0.0,30,0,1025
2018-11-03,16,7,17,NNW,0.0,22,5,1025
2018-11-04,17,6,11,NW,0.0,19,3,1024
2018-11-05,18,7,4,WSW,0.0,17,6,1021
2018-11-06,21,11,4,SE,0.0,13,7,1020
2018-11-07,24,11,4,SSW,0.0,10,20,1019
2018-11-08,24,14,10,NNW,0.0,29,5,1019
2018-11-09,24,14,5,NW,0.0,34,14,1017
2018-11-10,23,15,6,NNW,0.0,34,34,1017
2018-11-11,22,14,7,NW,0.0,36,16,1018
2018-11-12,22,15,11,NW,0.0,33,11,1018
2018-11-13,18,11,15,NW,0.0,34,7,1017
2018-11-14,16,7,13,NW,0.0,31,35,1020
2018-11-15,19,9,4,WSW,0.0,25,17,1022
2018-11-16,22,12,4,SW,0.0,24,23,1021
2018-11-17,24,14,6,WSW,0.0,29,21,1017
2018-11-18,21,15,12,NNW,0.0,38,2,1018
2018-11-19,21,11,4,SSW,0.0,38,7,1020
2018-11-20,21,12,8,E,0.0,28,29,1020
2018-11-21,21,16,15,ESE,0.4,31,22,1015
2018-11-22,20,12,4,E,0.0,45,6,1019
2018-11-23,22,13,15,ESE,0.0,32,17,1021
2018-11-24,24,16,13,S,0.0,23,34,1021
2018-11-25,23,12,7,W,0.0,35,15,1021
2018-11-26,17,13,13,E,9.3,50,39,1016
2018-11-27,20,11,7,SW,0.0,45,9,1018
2018-11-28,18,11,5,WNW,0.0,35,30,1022
2018-11-29,20,10,2,ESE,0.0,29,0,1025
2018-11-30,21,11,7,NNW,0.0,25,4,1026
2018-12-01,17,10,11,NW,0.0,44,8,1023
2018-12-02,17,8,6,WNW,0.0,43,11,1019
2018-12-03,18,11,3,WSW,0.0,34,2,1019
2018-12-04,18,9,4,WNW,0.0,27,22,1021
2018-12-05,19,10,5,NW,0.0,27,32,1019
2018-12-06,19,11,5,ESE,0.0,29,3,1015
2018-12-07,20,11,11,E,0.0,25,8,1012
2018-12-08,20,11,8,ENE,0.0,29,5,1013
2018-12-09,19,12,11,WSW,0.0,31,4,1015
2018-12-10,16,9,11,NW,0.0,39,2,1017
2018-12-11,15,8,7,NNW,0.0,39,10,1019
2018-12-12,16,8,4,S,0.0,35,3,1021
2018-12-13,17,9,5,ESE,0.0,35,1,1022
2018-12-14,18,8,5,E,0.0,33,0,1023
2018-12-15,18,8,4,E,0.0,28,2,1024
2018-12-16,18,9,4,NW,0.0,26,0,1026
2018-12-17,18,8,3,SSE,0.0,28,8,1024
2018-12-18,17,8,6,SE,0.0,26,45,1021
2018-12-19,17,9,8,W,0.0,26,0,1022
2018-12-20,17,8,8,NNW,0.0,35,0,1024
2018-12-21,15,8,5,E,0.0,33,0,1019
2018-12-22,17,7,6,SSE,0.0,29,13,1016
2018-12-23,12,5,9,NW,0.0,44,1,1021
2018-12-24,13,5,4,S,0.0,38,1,1022
2018-12-25,14,5,7,SE,0.0,35,2,1020
2018-12-26,15,6,7,NNW,0.0,34,0,1022
2018-12-27,15,7,4,S,0.0,31,1,1022
2018-12-28,16,6,7,ESE,0.0,28,11,1017
2018-12-29,18,9,9,E,0.0,18,5,1016
2018-12-30,18,8,6,WNW,0.0,21,2,1020
2018-12-31,17,8,6,ESE,0.0,22,19,1020
2019-01-01,16,9,7,ESE,2.1,45,15,1022
2019-01-02,17,9,8,E,0.0,35,7,1023
2019-01-03,17,10,10,E,0.0,29,14,1020
2019-01-04,18,11,17,SW,0.0,32,11,1016
2019-01-05,14,7,11,NNW,0.0,42,4,1023
2019-01-06,15,6,6,ESE,0.0,35,11,1021
2019-01-07,17,9,13,E,0.0,25,30,1016
2019-01-08,18,11,10,ENE,0.0,23,18,1018
2019-01-09,18,9,11,E,0.0,19,21,1018
2019-01-10,19,11,11,SSW,0.9,33,8,1013
2019-01-11,13,7,16,NNW,0.0,38,1,1021
2019-01-12,13,4,7,NW,0.0,40,3,1023
2019-01-13,12,4,7,SE,0.0,30,3,1023
2019-01-14,16,6,12,ESE,0.0,17,41,1020
2019-01-15,19,11,10,ESE,0.0,13,26,1017
2019-01-16,22,11,5,ENE,0.0,21,4,1017
2019-01-17,21,13,18,E,0.3,24,35,1013
2019-01-18,21,12,14,SE,0.5,31,4,1010
2019-01-19,18,10,9,SW,1.4,36,5,1011
2019-01-20,9,5,16,NW,0.6,32,1,1019
2019-01-21,11,3,10,NNW,0.0,33,6,1021
2019-01-22,11,2,6,NNW,0.0,37,1,1018
2019-01-23,11,4,4,SE,0.0,30,19,1021
2019-01-24,15,5,5,ESE,0.0,27,11,1024
2019-01-25,13,5,7,E,0.0,26,3,1021
2019-01-26,14,8,11,E,0.0,29,31,1022
2019-01-27,15,7,6,ESE,0.0,36,2,1024
2019-01-28,18,7,9,E,0.0,31,12,1022
2019-01-29,19,12,17,E,1.6,29,52,1016
2019-01-30,17,11,17,SSW,0.8,47,31,1014
2019-01-31,16,7,8,WNW,0.0,44,0,1019
2019-02-01,16,8,9,ESE,0.0,35,24,1019
2019-02-02,18,10,15,E,0.1,29,16,1017
2019-02-03,19,11,21,ESE,8.4,40,25,1015
2019-02-04,13,10,17,SSE,25.1,70,42,1015
2019-02-05,9,4,22,NW,0.0,54,4,1026
2019-02-06,9,2,18,NNW,0.0,43,0,1025
2019-02-07,12,2,15,NNW,0.0,40,0,1021
2019-02-08,13,4,8,WSW,0.0,36,27,1021
2019-02-09,15,6,12,ESE,0.0,30,41,1021
2019-02-10,19,9,13,E,0.0,25,14,1017
2019-02-11,21,12,19,ESE,0.0,30,22,1015
2019-02-12,14,10,30,ESE,53.7,77,80,1011
2019-02-13,10,6,12,W,4.2,66,26,1021
2019-02-14,13,6,4,SSE,0.0,47,1,1023
2019-02-15,14,8,4,SSE,0.0,40,1,1022
2019-02-16,17,8,15,ESE,0.1,37,37,1017
2019-02-17,19,10,7,E,0.0,40,10,1011
2019-02-18,16,11,7,SSE,0.0,40,18,1010
2019-02-19,17,9,14,ESE,0.8,42,23,1009
2019-02-20,14,7,13,SSW,0.1,48,34,1017
2019-02-21,11,2,11,NW,0.0,45,0,1025
2019-02-22,14,6,8,SE,0.0,40,3,1023
2019-02-23,17,8,7,ESE,0.0,34,8,1020
2019-02-24,16,9,8,SSE,0.0,31,5,1018
2019-02-25,15,8,12,NNW,0.0,33,5,1016
2019-02-26,15,7,9,NNW,0.0,34,10,1015
2019-02-27,17,8,9,SSE,0.0,31,9,1012
2019-02-28,19,10,24,ESE,0.2,30,15,1007
2019-03-01,19,11,22,ESE,22.9,63,39,1002
2019-03-02,18,11,11,SW,13.1,61,32,1004
2019-03-03,18,11,9,SE,0.0,47,4,1013
2019-03-04,19,12,6,SSE,0.0,42,3,1015
2019-03-05,19,12,10,ESE,0.6,37,7,1012
2019-03-06,16,9,13,NNW,0.6,51,5,1015
2019-03-07,17,11,6,SSE,0.0,44,29,1014
2019-03-08,19,12,4,E,0.0,39,2,1018
2019-03-09,20,13,10,ENE,0.3,34,20,1017
2019-03-10,12,10,13,WSW,16.9,65,59,1014
2019-03-11,15,7,6,WSW,0.3,51,12,1017
2019-03-12,17,10,8,ENE,0.0,43,6,1019
2019-03-13,18,11,6,ESE,0.0,37,6,1018
2019-03-14,21,13,9,ESE,0.0,34,6,1019
2019-03-15,22,14,20,ESE,0.1,31,54,1017
2019-03-16,22,14,26,ESE,0.0,35,11,1014
2019-03-17,24,15,21,ESE,0.0,34,15,1013
2019-03-18,22,16,25,SSW,24.5,37,11,1007
2019-03-19,20,13,8,SSE,0.0,35,5,1012
2019-03-20,20,13,8,W,0.0,35,3,1014
2019-03-21,23,14,13,E,0.0,30,14,1014
2019-03-22,23,15,9,SSW,0.0,33,15,1013
2019-03-23,22,15,8,E,0.0,34,7,1016
2019-03-24,24,16,9,E,0.0,30,7,1015
2019-03-25,25,17,16,ESE,0.0,34,11,1015
2019-03-26,26,20,19,SE,0.4,33,43,1013
2019-03-27,29,21,20,SE,6.0,38,25,1012
2019-03-28,28,19,14,SSE,0.4,40,6,1012
2019-03-29,23,19,17,WSW,1.2,35,2,1014
2019-03-30,24,15,6,SSW,0.0,27,27,1017
2019-03-31,26,18,3,ESE,0.0,21,24,1016
2019-04-01,28,20,5,E,0.0,22,15,1015
2019-04-02,32,23,12,SSE,0.0,21,27,1012
2019-04-03,31,24,10,S,0.0,27,17,1011
2019-04-04,31,23,8,S,0.5,29,5,1012
2019-04-05,30,23,6,E,0.2,24,14,1014
2019-04-06,31,24,11,S,1.2,30,14,1013
2019-04-07,29,22,10,SE,0.0,34,7,1011
2019-04-08,32,23,17,ESE,1.3,27,39,1007
2019-04-09,26,21,10,SE,0.2,35,8,1010
2019-04-10,30,21,13,ESE,0.0,24,20,1009
2019-04-11,28,22,8,SSE,0.1,33,33,1011
2019-04-12,28,22,5,ESE,0.0,28,13,1011
2019-04-13,27,20,13,ESE,1.6,35,16,1011
2019-04-14,23,20,25,ESE,25.9,53,47,1008
2019-04-15,17,16,12,S,44.4,72,77,1008
2019-04-16,22,14,11,NW,0.4,60,26,1011
2019-04-17,26,16,7,NW,0.0,43,2,1013
2019-04-18,28,21,6,ESE,0.0,29,7,1013
2019-04-19,32,22,11,ESE,0.0,24,11,1010
2019-04-20,32,24,11,ESE,0.7,23,3,1005
2019-04-21,31,25,9,W,0.0,24,0,1006
2019-04-22,32,21,9,W,0.1,31,4,1008
2019-04-23,34,25,15,SE,1.6,29,9,1005
2019-04-24,23,17,22,NW,0.0,33,0,1013
2019-04-25,23,14,16,NNW,0.0,28,1,1018
2019-04-26,23,15,14,NNW,0.0,27,5,1017
2019-04-27,26,17,14,NNW,0.0,27,11,1016
2019-04-28,29,19,8,W,0.0,25,14,1014
2019-04-29,27,21,15,WSW,0.4,29,18,1011
2019-04-30,29,20,18,NW,0.0,21,0,1012
2019-05-01,28,20,21,NW,0.0,21,1,1010
2019-05-02,29,19,18,NNW,0.0,22,0,1010
2019-05-03,30,20,13,NNW,0.0,20,0,1011
2019-05-04,32,22,8,NW,0.0,17,0,1012
2019-05-05,33,24,7,ESE,0.0,12,20,1012
2019-05-06,34,26,17,WNW,0.0,16,0,1010
2019-05-07,35,24,17,NNW,0.0,19,20,1009
2019-05-08,34,25,8,NW,0.1,18,18,1008
2019-05-09,36,27,10,SSW,0.3,15,10,1007
2019-05-10,35,28,16,NNW,0.1,17,2,1006
2019-05-11,36,27,12,W,0.0,16,6,1006
2019-05-12,35,26,22,NW,0.0,19,0,1007
2019-05-13,35,27,10,WNW,0.0,21,32,1006
2019-05-14,35,28,12,S,0.7,16,15,1005
2019-05-15,35,27,15,WNW,0.0,17,2,1004
2019-05-16,33,26,23,NNW,0.0,17,9,1006
2019-05-17,33,25,18,WNW,0.0,19,2,1008
2019-05-18,32,26,12,SSE,0.8,20,24,1009
2019-05-19,34,24,7,NW,0.0,22,2,1009
2019-05-20,36,27,6,ESE,0.0,13,12,1009
2019-05-21,33,28,12,E,1.0,28,17,1009
2019-05-22,32,26,11,SSW,0.1,30,7,1009
2019-05-23,28,20,18,NW,0.0,26,7,1010
2019-05-24,31,22,22,NNW,0.0,19,1,1011
2019-05-25,35,25,25,NNW,0.0,17,1,1011
2019-05-26,36,26,24,NNW,0.0,13,0,1009
2019-05-27,37,25,15,NNW,0.0,11,0,1007
2019-05-28,38,26,13,NNW,0.0,10,1,1007
2019-05-29,37,27,24,NW,0.0,13,2,1006
2019-05-30,36,26,23,NW,0.0,19,2,1007
2019-05-31,36,26,19,NW,0.0,20,1,1007
2019-06-01,36,28,19,NNW,1.5,21,3,1007
2019-06-02,35,28,28,NNW,0.0,19,3,1009
2019-06-03,33,25,35,NNW,0.0,21,0,1009
2019-06-04,33,26,41,NNW,0.0,20,1,1008
2019-06-05,35,25,34,NNW,0.0,19,0,1008
2019-06-06,38,27,20,SW,0.0,15,0,1007
2019-06-07,38,29,24,NW,0.0,15,0,1007
2019-06-08,40,29,20,NNW,0.0,14,0,1007
2019-06-09,40,29,27,NNW,0.0,13,0,1005
2019-06-10,37,29,36,NNW,0.0,14,0,1005
2019-06-11,35,24,32,NNW,0.0,11,0,1006
2019-06-12,36,23,16,NNW,0.0,10,0,1005
2019-06-13,38,20,14,NNW,0.0,11,0,1003
2019-06-14,40,24,23,NNW,0.0,10,4,1003
2019-06-15,38,25,33,NNW,0.0,11,0,1005
2019-06-16,39,25,28,SW,0.0,11,0,1004
2019-06-17,39,26,38,NW,0.0,11,0,1003
2019-06-18,40,26,36,NNW,0.0,10,0,1002
2019-06-19,41,25,21,WSW,0.0,11,0,1000
2019-06-20,41,25,21,NNW,0.0,13,2,1001
2019-06-21,41,26,28,NW,0.0,13,0,1002
2019-06-22,43,25,25,WNW,0.0,10,5,1003
2019-06-23,41,27,36,NW,0.0,12,0,1004
2019-06-24,40,26,22,SW,0.0,8,0,1003
2019-06-25,41,24,14,SSW,0.0,9,0,1004
2019-06-26,41,25,27,W,0.0,9,0,1002
2019-06-27,41,25,25,W,0.0,8,0,1000
2019-06-28,41,25,17,E,0.0,11,0,999
2019-06-29,42,27,25,WNW,0.0,14,0,998
2019-06-30,43,27,29,NW,0.0,12,0,998
2019-07-01,45,28,26,SSE,0.0,9,0,998
2019-07-02,45,26,15,S,0.0,15,0,1000
2019-07-03,41,24,27,NNW,0.0,24,0,1002
2019-07-04,42,21,25,NNW,0.0,18,0,1000
2019-07-05,41,23,31,W,0.0,14,0,998
2019-07-06,43,24,16,S,0.0,13,0,996
2019-07-07,44,25,11,SSW,0.0,13,0,996
2019-07-08,45,26,13,WSW,0.0,10,0,997
2019-07-09,45,26,19,ESE,0.0,12,0,995
2019-07-10,45,27,13,SSE,0.0,10,0,994
2019-07-11,46,26,14,SSE,0.0,9,0,995
2019-07-12,46,27,13,SSE,0.0,12,0,995
2019-07-13,45,28,15,SE,0.0,11,0,995
2019-07-14,45,28,24,NNE,0.0,9,0,995
2019-07-15,45,27,30,SSE,0.0,8,0,995
2019-07-16,44,27,14,E,0.0,9,0,995
2019-07-17,46,28,8,SSE,0.0,7,0,996
2019-07-18,44,26,10,S,0.0,7,0,996
2019-07-19,46,28,9,SSE,0.0,6,0,996
2019-07-20,45,28,11,E,0.0,8,0,998
2019-07-21,47,28,16,ENE,0.0,8,0,999
2019-07-22,46,29,15,SSE,0.0,12,1,998
2019-07-23,43,27,13,WSW,0.0,13,3,998
2019-07-24,42,27,14,NW,0.0,11,0,998
2019-07-25,43,26,14,WNW,0.0,12,1,996
2019-07-26,43,27,15,NNW,0.0,12,6,994
2019-07-27,42,25,10,WSW,0.0,10,5,994
2019-07-28,42,26,9,NW,0.0,13,1,997
2019-07-29,43,27,12,NW,0.0,12,0,998
2019-07-30,45,27,9,SSW,0.0,15,0,998
2019-07-31,45,27,20,NNW,0.0,17,0,997
2019-08-01,45,27,20,NNW,0.0,14,0,996
2019-08-02,46,27,14,WSW,0.0,11,0,995
2019-08-03,44,26,9,SE,0.0,11,0,995
2019-08-04,45,28,10,SE,0.0,8,0,995
2019-08-05,47,28,9,SE,0.0,10,0,993
2019-08-06,47,30,24,NNE,0.0,10,1,994
2019-08-07,43,29,42,S,0.0,11,0,997
2019-08-08,45,26,20,SW,0.0,13,0,996
2019-08-09,42,27,18,SW,0.0,12,20,998
2019-08-10,41,24,18,NNW,0.0,13,11,997
2019-08-11,42,23,13,NNW,0.0,12,3,998
2019-08-12,43,24,15,NNW,0.0,10,3,999
2019-08-13,39,24,22,NNW,0.0,15,5,1001
2019-08-14,38,23,25,NNW,0.0,18,0,1003
2019-08-15,39,20,20,WNW,0.0,16,0,1004
2019-08-16,38,19,24,NNW,0.0,14,0,1003
2019-08-17,38,19,15,NW,0.0,13,0,1002
2019-08-18,39,18,19,NNW,0.0,12,0,1004
2019-08-19,39,19,15,NNW,0.0,13,0,1005
2019-08-20,38,19,13,WNW,0.0,13,0,1006
2019-08-21,39,20,14,NNW,0.0,14,0,1004
2019-08-22,39,20,8,SSW,0.0,13,0,1003
2019-08-23,41,21,10,WSW,0.0,15,0,1004
2019-08-24,40,22,11,WSW,0.0,15,0,1004
2019-08-25,38,20,13,NW,0.0,13,0,1005
2019-08-26,38,20,15,NNW,0.0,15,0,1006
2019-08-27,39,21,12,NW,0.0,13,0,1005
2019-08-28,39,21,10,NW,0.0,9,0,1005
2019-08-29,40,22,15,WSW,0.0,10,0,1006
2019-08-30,39,22,21,WNW,0.0,20,0,1004
2019-08-31,38,20,18,NNW,0.0,19,0,1003
2019-09-01,38,19,15,NNW,0.0,13,0,1004
2019-09-02,38,19,17,NNW,0.0,18,0,1004
2019-09-03,39,18,16,NNW,0.0,17,0,1003
2019-09-04,39,22,22,NNW,0.0,13,0,1003
2019-09-05,39,20,27,NNW,0.0,15,0,1004
2019-09-06,39,20,28,NNW,0.0,17,0,1004
2019-09-07,37,19,22,NNW,0.0,18,0,1003
2019-09-08,38,18,9,SW,0.0,11,0,1004
2019-09-09,37,20,14,NW,0.0,12,0,1006
2019-09-10,35,18,20,NNW,0.0,21,0,1007
2019-09-11,36,17,19,NNW,0.0,16,0,1009
2019-09-12,36,17,20,NNW,0.0,14,0,1009
2019-09-13,37,17,16,NNW,0.0,13,0,1009
2019-09-14,36,18,17,NW,0.0,13,0,1009
2019-09-15,35,17,24,NNW,0.0,17,0,1011
2019-09-16,36,16,22,NNW,0.0,18,0,1010
2019-09-17,36,17,13,WSW,0.0,13,0,1009
2019-09-18,38,17,6,SW,0.0,9,0,1009
2019-09-19,38,20,8,S,0.0,9,0,1009
2019-09-20,40,22,12,ENE,0.0,9,0,1007
2019-09-21,39,22,8,ESE,0.0,11,0,1007
2019-09-22,41,23,5,SSE,0.0,10,0,1007
2019-09-23,36,18,13,NW,0.0,31,0,1011
2019-09-24,38,19,7,SW,0.0,22,0,1010
2019-09-25,38,20,5,SW,0.0,14,0,1010
2019-09-26,39,23,7,S,0.0,10,0,1011
2019-09-27,40,24,7,SSE,0.0,9,0,1009
2019-09-28,40,24,15,ESE,0.0,10,0,1007
2019-09-29,40,21,9,S,0.0,12,0,1007
2019-09-30,37,18,13,NW,0.0,23,3,1009
2019-10-01,35,20,13,NW,0.0,22,22,1009
2019-10-02,35,19,14,NNW,0.0,21,0,1010
2019-10-03,32,17,17,NW,0.0,21,0,1010
2019-10-04,30,15,11,NW,0.0,22,0,1011
2019-10-05,29,15,9,NW,0.0,20,7,1011
2019-10-06,28,14,9,SE,0.0,17,1,1012
2019-10-07,32,16,8,SE,0.0,25,6,1013
2019-10-08,35,22,6,SSW,0.0,19,2,1015
2019-10-09,33,17,20,SW,0.0,18,0,1014
2019-10-10,32,17,15,SE,0.0,20,0,1013
2019-10-11,31,15,14,NNW,0.0,25,0,1013
2019-10-12,31,13,8,WNW,0.0,29,0,1014
2019-10-13,31,16,11,S,0.0,19,0,1016
2019-10-14,26,12,20,NNW,0.0,33,5,1019
2019-10-15,25,9,10,NNW,0.0,35,1,1019
2019-10-16,26,11,7,WNW,0.0,25,1,1018
2019-10-17,27,12,12,NNW,0.0,23,0,1018
2019-10-18,27,12,9,NW,0.0,22,0,1016
2019-10-19,27,13,7,SSW,0.0,21,32,1017
2019-10-20,29,14,5,SE,0.0,20,2,1017
